Rk,Date,Series,Gm#,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen
157,10/22/16,NLCS,6,CHC,LAD,W 5-0,31,30,5,7,3,0,2,5,0,0,8,0,0,1,1,0,0,0,0.224,1,0.443,2,11,"42,386",156
158,10/22/16,NLCS,6,LAD,CHC,L 0-5,27,26,0,2,0,0,0,0,1,0,7,0,0,0,1,3,0,0,-0.277,-4.5,0.496,0,15,"42,386",156
159,10/20/16,NLCS,5,CHC,LAD,W 8-4,45,39,8,13,5,0,1,8,4,0,9,1,1,0,1,1,1,0,0.199,3.67,0.951,10,13,"54,449",256
160,10/20/16,NLCS,5,LAD,CHC,L 4-8,38,34,4,9,3,0,0,4,2,0,6,1,0,1,0,1,3,0,-0.302,-0.329,0.873,7,19,"54,449",256
161,10/19/16,NLCS,4,CHC,LAD,W 10-2,45,40,10,13,1,0,2,9,3,0,8,1,0,1,0,0,0,0,0.363,5.672,0.546,8,16,"54,449",238
162,10/19/16,ALCS,5,CLE,TOR,W 3-0,33,33,3,6,2,0,2,2,0,0,10,0,0,0,0,0,0,0,0.019,-1.661,0.449,3,10,"48,800",157
163,10/19/16,NLCS,4,LAD,CHC,L 2-10,38,31,2,6,0,0,0,2,5,0,8,1,0,0,0,0,0,0,-0.137,-2.331,0.719,9,19,"54,449",238
164,10/19/16,ALCS,5,TOR,CLE,L 0-3,31,31,0,6,1,0,0,0,0,0,8,0,0,0,0,2,0,0,-0.48,-4.662,1.032,4,11,"48,800",157
165,10/18/16,NLCS,3,CHC,LAD,L 0-6,33,31,0,4,1,0,0,0,2,0,10,0,0,0,0,0,1,0,-0.356,-4.329,0.721,6,16,"54,269",198
166,10/18/16,ALCS,4,CLE,TOR,L 1-5,31,28,1,2,2,0,0,1,2,0,9,0,1,0,0,0,0,0,-0.414,-3.66,0.981,3,11,"49,142",181
167,10/18/16,NLCS,3,LAD,CHC,W 6-0,35,34,6,10,1,0,2,6,1,0,8,0,0,0,0,0,3,0,0.143,2.152,0.545,5,16,"54,269",198
168,10/18/16,ALCS,4,TOR,CLE,W 5-1,37,32,5,9,0,1,1,5,4,1,8,0,0,1,1,0,0,0,0.086,0.856,0.819,8,10,"49,142",181
169,10/17/16,ALCS,3,CLE,TOR,W 4-2,37,33,4,7,2,0,2,4,4,0,8,0,0,0,0,0,1,1,0.122,-0.662,0.806,6,10,"49,507",203
170,10/17/16,ALCS,3,TOR,CLE,L 2-4,36,33,2,7,0,1,1,2,3,0,9,0,0,0,0,1,1,0,-0.381,-2.663,1.386,7,13,"49,507",203
171,10/16/16,NLCS,2,CHC,LAD,L 0-1,30,29,0,2,0,0,0,0,1,0,10,0,0,0,0,0,0,0,-0.839,-4.5,1.404,3,15,"42,384",165
172,10/16/16,NLCS,2,LAD,CHC,W 1-0,36,27,1,3,0,0,1,1,7,0,6,1,1,0,0,2,1,0,-0.339,-3.5,0.961,8,12,"42,384",165
173,10/15/16,NLCS,1,CHC,LAD,W 8-4,39,33,8,9,5,1,2,7,6,2,5,0,0,0,0,0,1,0,0.453,4,0.954,7,19,"42,376",217
174,10/15/16,ALCS,2,CLE,TOR,W 2-1,30,28,2,4,0,0,1,2,2,0,6,0,0,0,0,0,1,0,-0.174,-2.431,0.837,4,9,"37,870",164
175,10/15/16,NLCS,1,LAD,CHC,L 4-8,37,34,4,9,1,0,1,4,3,0,7,0,0,0,0,0,1,0,-0.047,-0.5,1.446,6,17,"42,376",217
176,10/15/16,ALCS,2,TOR,CLE,L 1-2,32,30,1,3,1,0,0,1,2,0,13,0,0,0,0,0,0,0,-0.672,-3.985,1.165,4,10,"37,870",164
177,10/14/16,ALCS,1,CLE,TOR,W 2-0,30,27,2,6,0,0,1,2,1,0,6,0,2,0,0,1,0,0,-0.109,-2.43,0.874,4,11,"37,727",164
178,10/14/16,ALCS,1,TOR,CLE,L 0-2,35,33,0,7,1,0,0,0,2,0,12,0,0,0,0,1,0,0,-0.61,-4.985,1.163,8,12,"37,727",164
179,10/13/16,NLDS,5,LAD,WSN,W 4-3,39,33,4,8,0,1,1,4,5,1,9,0,1,0,0,1,0,0,0.106,-0.589,1.422,8,19,"43,936",272
180,10/13/16,NLDS,5,WSN,LAD,L 3-4,41,32,3,7,1,0,1,3,9,2,12,0,0,0,0,0,4,0,-0.395,-1.593,2.082,11,22,"43,936",272
181,10/11/16,NLDS,4,CHC,SFG,W 6-5,35,31,6,6,1,0,1,6,3,0,10,0,0,1,1,2,0,0,0.603,1.723,1.171,2,18,"43,166",205
182,10/11/16,NLDS,4,LAD,WSN,W 6-5,38,31,6,7,2,0,1,6,3,0,11,4,0,0,0,0,0,0,0.464,2.152,0.947,8,15,"49,617",224
183,10/11/16,NLDS,4,SFG,CHC,L 5-6,38,34,5,11,2,0,0,5,2,0,10,0,0,2,0,1,0,1,0.104,0.722,1.067,6,15,"43,166",205
184,10/11/16,NLDS,4,WSN,LAD,L 5-6,38,34,5,8,0,0,0,5,2,0,15,1,0,1,0,0,0,0,-0.037,0.67,1.461,6,17,"49,617",224
185,10/10/16,ALDS,3,BOS,CLE,L 3-4,38,33,3,8,2,0,0,3,4,0,9,0,0,1,0,1,0,0,-0.456,-1.842,1.775,8,13,"39,530",221
186,10/10/16,NLDS,3,CHC,SFG,L 5-6,54,49,5,10,2,0,2,5,4,0,12,1,0,0,1,1,0,0,-0.272,-1.18,1.257,10,20,"43,571",304
187,10/10/16,ALDS,3,CLE,BOS,W 4-3,36,32,4,7,1,0,1,4,2,0,10,0,2,0,0,0,0,0,0.044,-0.843,0.943,5,11,"39,530",221
188,10/10/16,NLDS,3,LAD,WSN,L 3-8,35,33,3,6,2,0,1,3,2,0,9,0,0,0,0,0,0,0,-0.264,-1.331,1.088,5,21,"53,901",252
189,10/10/16,NLDS,3,SFG,CHC,W 6-5,52,46,6,13,3,2,0,6,4,0,7,0,1,1,0,0,1,0,0.228,0.914,1.544,10,18,"43,571",304
190,10/10/16,NLDS,3,WSN,LAD,W 8-3,44,35,8,9,2,0,2,8,6,0,11,2,0,1,0,0,1,0,0.237,3.673,0.847,9,17,"53,901",252
191,10/9/16,NLDS,2,LAD,WSN,L 2-5,41,34,2,8,0,0,1,2,6,1,6,1,0,0,0,1,1,0,-0.258,-2.592,1.267,12,19,"43,826",235
192,10/9/16,ALDS,3,TEX,TOR,L 6-7,38,34,6,4,1,0,2,6,4,0,9,0,0,0,0,0,1,0,-0.115,0.821,1.188,2,10,"49,555",201
193,10/9/16,ALDS,3,TOR,TEX,W 7-6,41,37,7,10,3,0,2,5,4,2,9,0,0,0,0,2,1,0,0.385,2.056,1.51,5,10,"49,555",201
194,10/9/16,NLDS,2,WSN,LAD,W 5-2,35,31,5,9,1,0,1,5,2,0,14,2,0,0,0,1,1,0,0.243,0.92,0.985,6,15,"43,826",235
195,10/8/16,NLDS,2,CHC,SFG,W 5-2,34,33,5,9,2,0,1,5,1,0,6,0,0,0,1,0,0,0,0.223,1,0.565,5,15,"42,392",183
196,10/8/16,NLDS,2,SFG,CHC,L 2-5,34,32,2,6,2,0,0,2,0,0,6,0,0,1,1,1,0,0,-0.278,-2.5,0.833,5,19,"42,392",183
197,10/7/16,ALDS,2,BOS,CLE,L 0-6,33,29,0,3,0,0,0,0,3,0,8,1,0,0,0,1,0,0,-0.251,-4.984,0.539,6,9,"37,842",199
198,10/7/16,NLDS,1,CHC,SFG,W 1-0,27,27,1,3,1,0,1,1,0,0,10,0,0,0,0,0,0,0,-0.212,-3,0.934,2,13,"42,148",150
199,10/7/16,ALDS,2,CLE,BOS,W 6-0,36,32,6,9,0,0,1,6,3,0,8,0,0,1,1,0,1,1,0.248,1.57,0.399,6,9,"37,842",199
200,10/7/16,NLDS,1,LAD,WSN,W 4-3,37,33,4,8,0,0,2,4,2,2,9,1,1,0,0,1,0,0,-0.065,-0.59,0.89,6,16,"43,915",226
201,10/7/16,NLDS,1,SFG,CHC,L 0-1,31,31,0,6,2,0,0,0,0,0,6,0,0,0,0,0,0,1,-0.712,-4.5,1.285,4,11,"42,148",150
202,10/7/16,ALDS,2,TEX,TOR,L 3-5,43,40,3,13,3,0,0,3,3,0,7,0,0,0,0,0,0,0,-0.307,-1.893,1.3,13,12,"48,019",210
203,10/7/16,ALDS,2,TOR,TEX,W 5-3,36,33,5,6,0,0,4,5,2,0,7,1,0,0,0,0,0,0,0.193,0.107,0.498,4,10,"48,019",210
204,10/7/16,NLDS,1,WSN,LAD,L 3-4,39,35,3,9,3,0,0,3,3,0,11,0,0,1,1,0,2,1,-0.568,-1.592,1.657,9,17,"43,915",226
205,10/6/16,ALDS,1,BOS,CLE,L 4-5,37,36,4,10,5,0,3,4,1,0,14,0,0,0,0,0,0,0,-0.294,-0.986,1.365,6,10,"37,762",213
206,10/6/16,ALDS,1,CLE,BOS,W 5-4,34,32,5,10,2,0,3,5,1,1,12,1,0,0,0,1,0,0,0.206,0.569,0.775,5,11,"37,762",213
207,10/6/16,ALDS,1,TEX,TOR,L 1-10,29,29,1,4,0,1,0,1,0,0,6,0,0,0,0,1,0,1,-0.186,-3.893,0.35,1,9,"47,434",178
208,10/6/16,ALDS,1,TOR,TEX,W 10-1,45,39,10,13,2,1,2,10,6,0,2,0,0,0,1,2,0,0,0.315,5.109,0.421,8,11,"47,434",178
209,10/5/16,NLWC,1,NYM,SFG,L 0-3,32,30,0,4,1,0,0,0,2,1,6,0,0,0,0,1,0,0,-0.575,-4.279,1.196,5,13,"44,747",191
210,10/5/16,NLWC,1,SFG,NYM,W 3-0,37,30,3,5,1,0,1,3,6,1,12,0,1,0,0,0,1,1,-0.076,-1.278,1.625,7,9,"44,747",191
211,10/4/16,ALWC,1,BAL,TOR,L 2-5,38,37,2,4,0,0,1,2,1,0,12,0,0,0,0,0,1,0,-0.714,-3.697,1.235,3,10,"49,934",205
212,10/4/16,ALWC,1,TOR,BAL,W 5-2,39,37,5,9,3,0,2,5,2,1,11,0,0,0,0,3,0,0,-0.215,-0.422,1.566,3,11,"49,934",205
213,11/1/15,WS,5,KCR,NYM,W 7-2,50,47,7,10,3,0,0,7,3,1,11,0,0,0,2,1,4,0,0.058,1.604,1.55,7,17,"44,859",255
214,11/1/15,WS,5,NYM,KCR,L 2-7,44,37,2,4,0,0,1,2,6,1,11,0,0,1,1,3,0,0,-0.44,-3.396,0.956,6,15,"44,859",255
215,10/31/15,WS,4,KCR,NYM,W 5-3,37,35,5,9,2,0,0,4,2,0,9,0,0,0,1,1,1,0,0.408,0.952,1.424,5,16,"44,815",209
216,10/31/15,WS,4,NYM,KCR,L 3-5,32,29,3,6,0,0,2,3,1,0,8,0,1,1,0,0,0,1,-0.093,-1.046,0.89,2,18,"44,815",209
217,10/30/15,WS,3,KCR,NYM,L 3-9,35,32,3,7,1,0,0,2,2,0,7,0,1,0,0,0,1,0,0.011,-1.046,0.88,5,18,"44,781",202
218,10/30/15,WS,3,NYM,KCR,W 9-3,39,36,9,12,1,0,2,9,1,0,8,1,0,1,0,0,0,0,0.51,5.404,0.597,6,15,"44,781",202
219,10/28/15,WS,2,KCR,NYM,W 7-1,39,34,7,10,2,1,0,7,4,0,3,0,0,1,1,0,0,0,0.224,2.947,1.011,8,10,"40,410",174
220,10/28/15,WS,2,NYM,KCR,L 1-7,31,28,1,2,0,0,0,1,3,0,4,0,0,0,0,1,0,0,-0.276,-3.562,0.78,3,9,"40,410",174
221,10/27/15,WS,1,KCR,NYM,W 5-4,58,49,5,11,2,0,2,5,6,3,7,0,1,2,1,0,1,0,-0.051,-1.176,2.07,13,11,"40,320",309
222,10/27/15,WS,1,NYM,KCR,L 4-5,57,51,4,11,0,0,1,3,3,0,15,1,1,1,1,0,1,1,-0.552,-3.096,1.555,11,12,"40,320",309
223,10/23/15,ALCS,6,KCR,TOR,W 4-3,34,32,4,9,0,0,2,4,2,0,8,0,0,0,0,1,1,0,0.238,-0.053,0.811,6,11,"40,494",222
224,10/23/15,ALCS,6,TOR,KCR,L 3-4,38,34,3,7,2,0,2,3,4,0,11,0,0,0,0,0,3,0,-0.262,-1.562,1.988,8,11,"40,494",222
225,10/21/15,NLCS,4,CHC,NYM,L 3-8,37,33,3,6,2,0,1,3,4,0,8,0,0,0,0,0,0,0,-0.131,-1.099,0.381,7,19,"42,227",212
226,10/21/15,ALCS,5,KCR,TOR,L 1-7,31,30,1,4,0,0,1,1,1,0,5,0,0,0,0,1,0,0,-0.391,-3.51,0.559,3,9,"49,325",176
227,10/21/15,NLCS,4,NYM,CHC,W 8-3,44,36,8,11,3,1,3,8,5,0,10,2,1,0,0,0,2,0,0.37,3.902,0.337,9,17,"42,227",212
228,10/21/15,ALCS,5,TOR,KCR,W 7-1,35,30,7,8,4,0,1,7,4,0,10,1,0,0,0,1,0,0,0.109,2.993,0.597,4,10,"49,325",176
229,10/20/15,NLCS,3,CHC,NYM,L 2-5,33,32,2,5,1,0,2,2,1,0,9,0,0,0,0,0,0,0,-0.237,-2.097,0.841,4,18,"42,231",181
230,10/20/15,ALCS,4,KCR,TOR,W 14-2,47,36,14,15,1,0,2,12,5,0,5,2,0,4,0,0,1,1,0.345,9.491,0.328,6,12,"49,501",219
231,10/20/15,NLCS,3,NYM,CHC,W 5-2,40,36,5,11,3,0,1,4,3,0,9,0,1,0,1,2,1,1,0.265,0.904,1.104,8,13,"42,231",181
232,10/20/15,ALCS,4,TOR,KCR,L 2-14,35,33,2,7,1,0,0,2,2,0,8,0,0,0,0,1,1,0,-0.158,-2.512,0.527,6,11,"49,501",219
233,10/19/15,ALCS,3,KCR,TOR,L 8-11,43,41,8,15,3,1,1,7,1,0,2,0,0,1,0,0,0,0,0.033,3.49,0.524,8,9,"49,751",193
234,10/19/15,ALCS,3,TOR,KCR,W 11-8,41,34,11,11,1,0,3,11,6,0,9,1,0,0,0,1,1,0,0.531,6.991,0.53,6,11,"49,751",193
235,10/18/15,NLCS,2,CHC,NYM,L 1-4,33,32,1,5,1,0,0,1,1,0,10,0,0,0,0,0,0,0,-0.285,-3.047,0.563,5,14,"44,502",187
236,10/18/15,NLCS,2,NYM,CHC,W 4-1,31,29,4,5,1,0,1,4,2,1,12,0,0,0,0,0,2,0,0.215,0.402,0.383,3,14,"44,502",187
237,10/17/15,NLCS,1,CHC,NYM,L 2-4,35,31,2,5,1,0,1,2,3,1,10,1,0,0,0,0,1,0,-0.337,-2.048,1.171,6,15,"44,287",175
238,10/17/15,ALCS,2,KCR,TOR,W 6-3,34,31,6,8,1,0,0,6,3,0,8,0,0,0,0,0,0,1,0.41,1.947,1.033,4,10,"40,357",199
239,10/17/15,NLCS,1,NYM,CHC,W 4-2,32,29,4,8,0,0,2,4,1,0,6,0,1,1,0,1,2,0,0.162,0.405,0.795,4,11,"44,287",175
240,10/17/15,ALCS,2,TOR,KCR,L 3-6,39,36,3,10,4,0,0,3,3,0,11,0,0,0,0,0,0,0,-0.091,-1.561,1.153,9,10,"40,357",199
241,10/16/15,ALCS,1,KCR,TOR,W 5-0,33,31,5,8,4,0,1,5,0,0,7,1,0,1,1,1,1,0,0.098,0.947,0.561,4,10,"39,753",195
242,10/16/15,ALCS,1,TOR,KCR,L 0-5,36,30,0,3,0,0,0,0,5,0,7,0,1,0,1,0,0,0,-0.402,-4.562,0.927,9,10,"39,753",195
243,10/15/15,NLDS,5,LAD,NYM,L 2-3,37,31,2,6,2,0,0,2,4,0,11,0,2,0,1,1,1,0,-0.518,-1.966,1.482,8,16,"54,602",193
244,10/15/15,NLDS,5,NYM,LAD,W 3-2,36,33,3,7,2,0,1,3,2,1,11,0,0,1,0,0,1,0,-0.021,-0.966,1.001,6,13,"54,602",193
245,10/14/15,ALDS,5,HOU,KCR,L 2-7,29,29,2,2,0,0,1,2,0,0,9,0,0,0,0,0,0,0,-0.237,-2.562,0.648,0,10,"40,566",162
246,10/14/15,ALDS,5,KCR,HOU,W 7-2,33,28,7,8,3,0,1,7,2,1,3,1,1,1,0,2,0,0,0.263,2.947,0.831,2,10,"40,566",162
247,10/14/15,ALDS,5,TEX,TOR,L 3-6,37,34,3,8,2,0,1,2,2,0,9,0,1,0,0,0,0,1,-0.024,-1.508,1.101,7,12,"49,742",217
248,10/14/15,ALDS,5,TOR,TEX,W 6-3,36,34,6,7,1,0,2,6,2,1,8,0,0,0,2,0,0,0,0.477,1.991,1.406,6,12,"49,742",217
249,10/13/15,NLDS,4,CHC,STL,W 6-4,35,31,6,8,0,1,3,6,4,1,9,0,0,0,0,1,0,0,0.467,2.359,0.692,5,19,"42,411",196
250,10/13/15,NLDS,4,LAD,NYM,W 3-1,35,33,3,7,1,0,0,3,2,1,6,0,0,0,0,1,0,0,0.033,-1.047,0.712,5,14,"44,183",170
251,10/13/15,NLDS,4,NYM,LAD,L 1-3,33,30,1,3,0,0,1,1,3,0,11,0,0,0,0,0,1,0,-0.468,-3.047,1.081,5,15,"44,183",170
252,10/13/15,NLDS,4,STL,CHC,L 4-6,38,34,4,8,1,0,1,4,4,0,15,0,0,0,1,0,0,0,-0.032,-0.096,1.304,7,17,"42,411",196
253,10/12/15,NLDS,3,CHC,STL,W 8-6,39,33,8,13,0,1,6,8,5,1,10,0,1,0,0,0,1,1,0.542,4.36,0.675,7,18,"42,411",208
254,10/12/15,ALDS,4,HOU,KCR,L 6-9,42,36,6,9,1,0,4,6,5,1,16,1,0,0,0,0,0,0,0.078,1.75,0.88,9,14,"42,387",245
255,10/12/15,ALDS,4,KCR,HOU,W 9-6,42,35,9,8,0,0,2,8,5,0,12,2,0,0,1,0,2,1,0.578,4.754,1.507,6,13,"42,387",245
256,10/12/15,NLDS,3,LAD,NYM,L 7-13,41,39,7,13,0,0,2,6,2,0,12,0,0,0,0,1,0,0,0.114,2.954,0.554,7,18,"44,276",222
257,10/12/15,NLDS,3,NYM,LAD,W 13-7,42,36,13,13,4,0,2,13,5,1,10,0,0,1,0,0,0,0,0.614,9.404,0.621,5,15,"44,276",222
258,10/12/15,NLDS,3,STL,CHC,L 6-8,39,36,6,8,2,0,2,6,2,0,13,1,0,0,1,0,0,0,0.044,1.904,0.969,6,17,"42,411",208
259,10/12/15,ALDS,4,TEX,TOR,L 4-8,37,37,4,11,1,0,0,3,0,0,7,0,0,0,0,1,0,0,-0.15,-0.601,0.405,6,12,"47,679",198
260,10/12/15,ALDS,4,TOR,TEX,W 8-4,43,37,8,12,4,0,3,8,5,0,5,1,0,0,0,1,1,1,0.349,3.4,0.253,8,10,"47,679",198
261,10/11/15,ALDS,3,HOU,KCR,W 4-2,34,30,4,8,2,0,1,4,4,1,10,0,0,0,0,1,0,0,0.167,0.224,0.862,6,11,"42,674",200
262,10/11/15,ALDS,3,KCR,HOU,L 2-4,39,34,2,7,2,0,2,2,4,1,10,0,1,0,1,0,0,0,-0.333,-2.249,1.203,10,9,"42,674",200
263,10/11/15,ALDS,3,TEX,TOR,L 1-5,32,32,1,5,1,0,0,1,0,0,6,0,0,0,0,0,0,0,-0.364,-3.6,0.677,4,9,"50,941",188
264,10/11/15,ALDS,3,TOR,TEX,W 5-1,37,31,5,9,2,0,1,4,5,1,3,0,1,0,0,3,0,0,0.135,0.4,0.744,5,10,"50,941",188
265,10/10/15,NLDS,2,CHC,STL,W 6-3,38,32,6,6,2,0,1,6,4,0,9,0,2,0,1,0,1,0,0.35,1.783,0.595,5,14,"47,859",177
266,10/10/15,NLDS,2,LAD,NYM,W 5-2,35,31,5,7,4,0,0,5,4,1,12,0,0,0,0,1,2,0,0.358,1.473,1.474,6,15,"54,455",204
267,10/10/15,NLDS,2,NYM,LAD,L 2-5,30,29,2,5,0,0,2,2,1,0,11,0,0,0,0,2,0,1,-0.143,-1.966,0.691,1,15,"54,455",204
268,10/10/15,NLDS,2,STL,CHC,L 3-6,33,33,3,6,0,0,3,3,0,0,11,0,0,0,0,0,0,0,-0.153,-1.218,0.577,3,18,"47,859",177
269,10/9/15,NLDS,1,CHC,STL,L 0-4,30,28,0,3,0,0,0,0,2,0,10,0,0,0,0,2,1,0,-0.583,-4.219,1.151,3,12,"47,830",167
270,10/9/15,ALDS,2,HOU,KCR,L 4-5,37,33,4,8,1,0,1,4,4,0,9,0,0,0,0,1,0,0,-0.239,-0.56,1.158,6,12,"40,008",207
271,10/9/15,ALDS,2,KCR,HOU,W 5-4,37,34,5,11,2,1,1,4,3,0,7,0,0,0,0,1,1,0,0.263,0.946,1.325,8,11,"40,008",207
272,10/9/15,NLDS,1,LAD,NYM,L 1-3,35,34,1,7,3,0,0,1,1,1,13,0,0,0,0,0,0,0,-0.498,-2.967,1.146,7,14,"54,428",194
273,10/9/15,NLDS,1,NYM,LAD,W 3-1,36,31,3,5,0,0,1,3,4,0,14,0,1,0,0,0,0,0,0.004,-0.965,0.866,6,13,"54,428",194
274,10/9/15,NLDS,1,STL,CHC,W 4-0,31,30,4,6,2,0,2,4,1,0,9,0,0,0,0,0,0,0,-0.084,0.249,0.658,3,13,"47,830",167
275,10/9/15,ALDS,2,TEX,TOR,W 6-4,56,50,6,11,1,0,0,5,4,0,10,0,1,1,0,0,1,1,-0.286,-1.016,1.696,8,12,"49,716",297
276,10/9/15,ALDS,2,TOR,TEX,L 4-6,53,49,4,8,2,0,1,3,2,1,15,1,1,0,1,1,3,0,-0.787,-3.016,1.59,7,11,"49,716",297
277,10/8/15,ALDS,1,HOU,KCR,W 5-2,39,36,5,11,1,0,2,5,3,0,14,0,0,0,0,1,1,1,0.163,0.44,0.728,7,11,"40,146",194
278,10/8/15,ALDS,1,KCR,HOU,L 2-5,35,33,2,6,0,0,2,2,1,0,4,1,0,0,0,0,1,0,-0.336,-2.56,1.005,6,9,"40,146",194
279,10/8/15,ALDS,1,TEX,TOR,W 5-3,36,31,5,5,1,0,2,5,3,0,7,2,0,0,0,1,0,0,0.216,0.491,0.717,4,13,"49,834",173
280,10/8/15,ALDS,1,TOR,TEX,L 3-5,34,33,3,6,2,0,1,3,1,0,4,0,0,0,0,0,0,0,-0.283,-1.51,1.407,4,12,"49,834",173
281,10/7/15,NLWC,1,CHC,PIT,W 4-0,35,32,4,7,0,0,2,4,2,0,10,1,0,0,1,1,2,0,0.168,-0.137,0.425,4,11,"40,889",167
282,10/7/15,NLWC,1,PIT,CHC,L 0-4,32,30,0,5,0,0,0,0,0,0,11,2,0,0,0,2,0,0,-0.334,-4.137,0.779,5,17,"40,889",167
283,10/6/15,ALWC,1,HOU,NYY,W 3-0,35,30,3,5,1,0,2,3,5,0,9,0,0,0,0,2,2,0,-0.003,-1.42,0.693,5,13,"50,113",184
284,10/6/15,ALWC,1,NYY,HOU,L 0-3,32,30,0,3,0,0,0,0,2,0,10,0,0,0,0,0,0,0,-0.505,-4.421,0.974,5,10,"50,113",184
285,10/29/14,WS,7,KCR,SFG,L 2-3,34,29,2,6,1,0,0,2,1,0,5,2,1,1,0,2,0,0,-0.597,-2.347,1.629,5,9,"40,535",190
286,10/29/14,WS,7,SFG,KCR,W 3-2,35,32,3,8,1,0,0,3,0,0,12,1,0,2,0,1,0,0,-0.097,-1.349,1.064,5,9,"40,535",190
287,10/28/14,WS,6,KCR,SFG,W 10-0,41,37,10,15,6,0,1,10,4,0,5,0,0,0,0,2,0,0,0.375,6.136,0.416,7,10,"40,372",201
288,10/28/14,WS,6,SFG,KCR,L 0-10,37,32,0,6,1,0,0,0,5,0,7,0,0,0,0,1,0,0,-0.125,-4.348,0.249,10,13,"40,372",201
289,10/26/14,WS,5,KCR,SFG,L 0-5,31,31,0,4,1,0,0,0,0,0,8,0,0,0,0,0,0,0,-0.445,-3.777,0.917,4,14,"43,087",189
290,10/26/14,WS,5,SFG,KCR,W 5-0,37,35,5,12,1,0,0,5,2,0,7,0,0,0,0,1,0,0,0.055,1.64,0.713,8,10,"43,087",189
291,10/25/14,WS,4,KCR,SFG,L 4-11,40,38,4,12,2,0,0,4,2,0,7,0,0,0,0,1,1,0,0.161,0.221,0.818,9,15,"43,066",240
292,10/25/14,WS,4,SFG,KCR,W 11-4,46,38,11,16,3,0,0,10,6,1,6,0,1,1,0,0,1,0,0.661,7.643,1.266,11,18,"43,066",240
293,10/24/14,WS,3,KCR,SFG,W 3-2,33,32,3,6,2,0,0,3,1,0,7,0,0,0,0,1,0,0,-0.035,-0.779,0.784,3,13,"43,020",195
294,10/24/14,WS,3,SFG,KCR,L 2-3,32,30,2,4,1,0,0,2,2,0,4,0,0,0,0,0,0,1,-0.534,-1.779,1.518,3,16,"43,020",195
295,10/22/14,WS,2,KCR,SFG,W 7-2,34,32,7,10,4,0,1,7,2,0,4,0,0,0,0,1,0,1,0.35,3.133,0.892,3,12,"40,446",205
296,10/22/14,WS,2,SFG,KCR,L 2-7,37,35,2,9,2,0,1,2,2,0,8,0,0,0,0,0,0,0,-0.152,-2.348,0.902,8,10,"40,446",205
297,10/21/14,WS,1,KCR,SFG,L 1-7,32,30,1,4,1,0,1,1,1,0,7,1,0,0,1,2,0,0,-0.224,-3.348,0.662,4,10,"40,459",212
298,10/21/14,WS,1,SFG,KCR,W 7-1,43,36,7,11,2,1,1,7,6,0,7,0,1,0,0,0,0,0,0.279,2.651,0.374,9,10,"40,459",212
299,10/16/14,NLCS,5,SFG,STL,W 6-3,34,31,6,7,1,0,3,6,3,0,7,0,0,0,0,0,0,0,0.43,2.439,1.451,3,13,"43,217",183
300,10/16/14,NLCS,5,STL,SFG,L 3-6,36,31,3,6,1,0,2,3,4,0,5,0,1,0,0,0,1,0,-0.069,-0.778,1.515,6,14,"43,217",183
301,10/15/14,ALCS,4,BAL,KCR,L 1-2,33,29,1,4,0,0,1,1,4,0,8,0,0,0,0,2,0,0,-0.627,-3.349,1.541,5,11,"40,468",176
302,10/15/14,ALCS,4,KCR,BAL,W 2-1,36,28,2,5,1,0,0,1,5,2,6,2,1,0,0,0,0,0,-0.128,-1.866,0.953,10,11,"40,468",176
303,10/15/14,NLCS,4,SFG,STL,W 6-4,40,32,6,11,2,0,0,6,6,0,5,0,1,1,0,2,1,0,0.497,2.642,1.338,10,19,"43,147",233
304,10/15/14,NLCS,4,STL,SFG,L 4-6,39,35,4,11,3,0,1,3,4,0,8,0,0,0,0,3,0,0,-0.002,0.221,1.029,8,17,"43,147",233
305,10/14/14,ALCS,3,BAL,KCR,L 1-2,32,30,1,3,2,0,0,1,2,0,5,0,0,0,0,0,0,0,-0.592,-3.349,1.15,4,9,"40,183",175
306,10/14/14,ALCS,3,KCR,BAL,W 2-1,30,28,2,7,0,0,0,2,1,0,5,0,0,1,0,1,0,0,-0.092,-1.867,1.159,4,10,"40,183",175
307,10/14/14,NLCS,3,SFG,STL,W 5-4,37,33,5,6,2,0,0,4,2,1,4,1,1,0,1,0,0,0,0.288,2.181,0.981,5,15,"42,716",190
308,10/14/14,NLCS,3,STL,SFG,L 4-5,39,38,4,9,1,1,1,4,0,0,7,1,0,0,0,1,0,0,-0.214,-0.199,1.191,5,15,"42,716",190
309,10/12/14,NLCS,2,SFG,STL,L 4-5,40,35,4,10,2,0,0,3,4,0,7,0,1,0,0,1,0,0,0.241,0.025,2.023,9,19,"46,262",221
310,10/12/14,NLCS,2,STL,SFG,W 5-4,34,29,5,8,0,0,4,5,4,1,5,0,1,0,0,1,0,1,0.74,1.465,1.161,5,16,"46,262",221
311,10/11/14,ALCS,2,BAL,KCR,L 4-6,41,36,4,9,1,0,1,4,4,0,6,0,0,1,1,0,0,0,-0.134,-0.308,1.539,10,9,"46,912",257
312,10/11/14,ALCS,2,KCR,BAL,W 6-4,41,38,6,13,3,0,1,6,2,0,8,0,1,0,1,1,1,1,0.367,1.693,1.221,8,12,"46,912",257
